source_path,condition_key,title,relation_type,legacy_field_path,legacy_value_exact,authored_read_exact,legacy_targets_in_source_order,resolved_canonical_ids,resolution_basis,resolution_state,target_count_before,target_count_after,semantic_change,reviewer,reviewed_on,determination_id
Reality_Mechanics/0_Ground/Primitive.md,ground.primitive,Primitive,holds,conditions.holds,"""[[Root Order]] — the governing arrangement must hold before a stopping point within it can be named""",[[Root Order]] — the governing arrangement must hold before a stopping point within it can be named,"[""Root Order""]","[""ground.root-order""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/0_Ground/Primitive.md,ground.primitive,Primitive,pairs,conditions.pairs,"""[[Invariant]] — Primitive names irreducible availability; Invariant names what remains stable through change""",[[Invariant]] — Primitive names irreducible availability; Invariant names what remains stable through change,"[""Invariant""]","[""ground.invariant""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/0_Ground/Primitive.md,ground.primitive,Primitive,traces,conditions.traces,"[""[[Root Order]]""]","","[""Root Order""]","[""ground.root-order""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/0_Ground/Primitive.md,ground.primitive,Primitive,nests,conditions.nests,"""at the point before further reduction breaks the read, giving later terms a root they cannot skip""","at the point before further reduction breaks the read, giving later terms a root they cannot skip",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/0_Ground/Primitive.md,ground.primitive,Primitive,reads,conditions.reads,"""where a condition cannot be reduced further without losing the read it makes possible — a root availability later terms depend on""",where a condition cannot be reduced further without losing the read it makes possible — a root availability later terms depend on,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/0_Ground/Primitive.md,ground.primitive,Primitive,carries,conditions.carries,[],No demonstrated downstream carry is currently determined.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/0_Ground/Regenerate.md,ground.regenerate,Regenerate,needs,needs,"[""[[Generic]]"",""[[Degenerate]]""]","","[""Generic"",""Degenerate""]","[""ground.generic"",""ground.degenerate""]",exact-title,resolved,2,2,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/0_Ground/Regenerate.md,ground.regenerate,Regenerate,holds,conditions.holds,"""[[Generic]] and [[Degenerate]] — a generative source must be operative and its loss must be nameable before the return to that source can be placed""",[[Generic]] and [[Degenerate]] — a generative source must be operative and its loss must be nameable before the return to that source can be placed,"[""Generic"",""Degenerate""]","[""ground.generic"",""ground.degenerate""]",exact-title,resolved,2,2,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/0_Ground/Regenerate.md,ground.regenerate,Regenerate,pairs,conditions.pairs,"""[[Degenerate]]. Degenerate names carrying that has lost its generative trace; Regenerate names the return to generative conditions from within that loss — the recovery of the trace. Each requires the other: Regenerate is only nameable against the condition it addresses; Degenerate is only nameable against the possibility of returning from it.""",[[Degenerate]]. Degenerate names carrying that has lost its generative trace; Regenerate names the return to generative conditions from within that loss — the recovery of the trace. Each requires the other: Regenerate is only nameable against the condition it addresses; Degenerate is only nameable against the possibility of returning from it.,"[""Degenerate""]","[""ground.degenerate""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/0_Ground/Regenerate.md,ground.regenerate,Regenerate,traces,conditions.traces,"[""[[Generic]]"",""[[Degenerate]]""]","","[""Generic"",""Degenerate""]","[""ground.generic"",""ground.degenerate""]",exact-title,resolved,2,2,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/0_Ground/Regenerate.md,ground.regenerate,Regenerate,nests,conditions.nests,"""at Ground as the structural condition through which the generative trace is recovered — operative at every level where Degenerate has taken hold""",at Ground as the structural condition through which the generative trace is recovered — operative at every level where Degenerate has taken hold,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/0_Ground/Regenerate.md,ground.regenerate,Regenerate,reads,conditions.reads,"""where carrying that has lost its generative trace recovers contact with the source that generated it — where what was treating itself as primitive traces back through what it carries to what carried it into being""",where carrying that has lost its generative trace recovers contact with the source that generated it — where what was treating itself as primitive traces back through what it carries to what carried it into being,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/0_Ground/Regenerate.md,ground.regenerate,Regenerate,carries,conditions.carries,"[""[[Practice]]"",""[[Retrace Practice]]"",""[[Higher Retrace]]"",""[[Degeneration Read]]""]","","[""Practice"",""Retrace Practice"",""Higher Retrace"",""Degeneration Read""]","[""practice.practice"",""practice.retrace-practice"",""higher.higher-retrace"",""third.degeneration-read""]",exact-title,resolved,4,4,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/0_Ground/Root Order.md,ground.root-order,Root Order,needs,needs,"[""[[Ground]]""]","","[""Ground""]","[""ground.ground""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/0_Ground/Root Order.md,ground.root-order,Root Order,holds,conditions.holds,"""[[Ground]] — the system must acknowledge what precedes its own derivation before it can order dependency""",[[Ground]] — the system must acknowledge what precedes its own derivation before it can order dependency,"[""Ground""]","[""ground.ground""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/0_Ground/Root Order.md,ground.root-order,Root Order,pairs,conditions.pairs,"""Asymmetry carries downward — into [[Dependency Order]], [[Natural Order]], [[Passage Condition]]. Root Order names the governing dependency arrangement of the whole system; everything else traces to it. No lateral co-condition is required for it to be locatable.""","Asymmetry carries downward — into [[Dependency Order]], [[Natural Order]], [[Passage Condition]]. Root Order names the governing dependency arrangement of the whole system; everything else traces to it. No lateral co-condition is required for it to be locatable.","[""Dependency Order"",""Natural Order"",""Passage Condition""]","[""ground.dependency-order"",""ground.natural-order"",""ground.passage-condition""]",exact-title,resolved,3,3,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/0_Ground/Root Order.md,ground.root-order,Root Order,traces,conditions.traces,"[""[[Ground]]""]","","[""Ground""]","[""ground.ground""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/0_Ground/Root Order.md,ground.root-order,Root Order,nests,conditions.nests,"""the dependency spine of the Atlas — readable through organic and engineered organisation without becoming mere sequence""",the dependency spine of the Atlas — readable through organic and engineered organisation without becoming mere sequence,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/0_Ground/Root Order.md,ground.root-order,Root Order,reads,conditions.reads,"""where a term can be traced backward through prior conditions without confusing dependency with sequence, and where that arrangement is followable rather than merely present""","where a term can be traced backward through prior conditions without confusing dependency with sequence, and where that arrangement is followable rather than merely present",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/0_Ground/Root Order.md,ground.root-order,Root Order,carries,conditions.carries,"[""[[Dependency Order]]"",""[[Natural Order]]"",""[[Passage Condition]]"",""[[Root System]]"",""[[Emergent]]"",""[[Generic]]"",""[[Groundedness]]"",""[[Invariant]]"",""[[Label]]"",""[[Primitive]]"",""[[Structural Disorder]]"",""[[Term]]"",""[[First Order]]"",""[[Number]]"",""[[Atlas]]"",""[[Order Trace]]"",""[[Root Resilience]]"",""[[Translation Invariance]]""]","","[""Dependency Order"",""Natural Order"",""Passage Condition"",""Root System"",""Emergent"",""Generic"",""Groundedness"",""Invariant"",""Label"",""Primitive"",""Structural Disorder"",""Term"",""First Order"",""Number"",""Atlas"",""Order Trace"",""Root Resilience"",""Translation Invariance""]","[""ground.dependency-order"",""ground.natural-order"",""ground.passage-condition"",""practice.root-system"",""ground.emergent"",""ground.generic"",""ground.groundedness"",""ground.invariant"",""ground.label"",""ground.primitive"",""ground.structural-disorder"",""ground.term"",""first.first-order"",""second.number"",""practice.atlas"",""practice.order-trace"",""practice.root-resilience"",""practice.translation-invariance""]",exact-title,resolved,18,18,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/0_Ground/Seed.md,ground.seed,Seed,needs,needs,[],"",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/0_Ground/Seed.md,ground.seed,Seed,holds,conditions.holds,"""held by Ground — present before the chain begins, requiring only the acknowledged prior in order to hold""","held by Ground — present before the chain begins, requiring only the acknowledged prior in order to hold",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/0_Ground/Seed.md,ground.seed,Seed,pairs,conditions.pairs,"""[[Ground]] — Ground is the acknowledged prior; Seed is Ground as relation-to-Ground becomes carryable and recoverable within what begins. Together they name the first in/out bifurcation around Relation without making Seed a prior term in the dependency spine.""",[[Ground]] — Ground is the acknowledged prior; Seed is Ground as relation-to-Ground becomes carryable and recoverable within what begins. Together they name the first in/out bifurcation around Relation without making Seed a prior term in the dependency spine.,"[""Ground""]","[""ground.ground""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
